cod,economy,region,incomegroup,dbyear,startbuscapital,investorsdisclosure,investorsliability,investorssuitsOld,investorstransparency,investorsrights,investorsownership,investorssuits,investorsProtectingInv,investorsProtectingMinInves,closinglegal,closing_SI_Commencement,closing_SI_ManagementAssets,closing_SI_Reorganization,closing_SI_CreditorParticipate,startbusprocedures,startbustime,startbuscost,startbusproceduresW,startbustimeW,startbuscostW,permitprocedures,permittime,permitcostWhV,permitsLegalindex,permits_SI_Buildregulation,permits_SI_Beforeconstr,permits_SI_Duringconst,permits_SI_Afterconst,permits_SI_Liability,permits_SI_Certifications,electricityprocedures,electricitytime,electricitycost,electricitySAIDISAIFIscore,electricityPriceperkWhUSD,electricitySaidiSaifiPoints,electricitySaidiIndex,electricitySaifiIndex,electricityMinimumOutage,electricityOutagemoniscore,electricityOutagerestoscore,electricityRegulatormoniscore,electricityCompensationscore,electricityTransparencyscore,registerprocedures,registertime,registercost,registerLegalindexGener,registerReliabilityInfrast,registerTransparency,registerCoverage,registerLegalBackground,registerWEBEqualAccess,creditrights,creditrights_new,creditinformation6pnt,creditinformation6pnt5pr,creditinformation8pnt5pr,creditinformationCoverPublic,creditinformationCoverPrivate,tradeprocedures,tradeXtimedocs,tradeMtimedocs,tradeXtimeborder,tradeMtimeborder,tradeXcostdocs,tradeMcostdocs,tradeXcostborder,tradeMcostborder,tradingexportdocs,tradingimportdocs,tradingexportcost,tradingexportcost_def,tradingexporttime,tradingimportcost,tradingimportcost_def,tradingimporttime,contracts_filing_days,contracts_trial_days,contracts_enforcement_days,contracts_attorney_fee,contracts_court_fee,contracts_enforcement_fee,contractsproceduresBunus,contractstime,contractscost,contractsLegalindexGender,contracts_SI_CourtStructureGen,contracts_SI_CaseManagement,contracts_SI_CourtAutomation,contracts_SI_ADR,closingtime_web,closingtime,closingrecovery,closingcostpercentage,closingOutcome,taxesTimeComplyVATrefund,taxesTimeObtainVATrefund,taxesTimeComplyCITaudit,taxesTimeCompleteCITaudit,taxespayments,taxestime,taxestotal,taxesTTRprofit,taxesTTRlabor,taxesTTROther
ALB,Albania,Europe & Central Asia,Upper middle income,2014,0,7,7,7,0,0,0,7,21,21,14,3,6,3,2,5,5,21.1924881536231,5,5,21.1924881536231,No Practice,No Practice,No Practice,,,,,,,,6,177,543.276984235967,,,,,,,,,,,,5,33,11.1121531000141,,,,,,,9,7,,5,6,13.140040521676,0,,,,,,,,,,7,8,745,735.0329531552151,19,730,720.233631950748,18,45,300,180,25.0000235059312,6.49999675296928,3,39,525,34.5,,,,,,2,2,40.668752907878,10,0,,,,,42,357,31.73815034314324,9.43369318448315,18.8374159674997,3.46704119116043
ALB,Albania,Europe & Central Asia,Upper middle income,2015,0,7,7,,0,0,0,7,,21,14,3,6,3,2,5,5,10.0626382517981,5,5,10.0626382517981,22,297,4.05504846895961,12,2,1,2,3,2,2,6,177,474.0267643960871,0,.09539007620704,0,118.3,53.3,N/A,0,0,1,1,1,5,22,9.94164973790599,,,,,,,,6,,,6,16.745321049068,0,8,6,8,14,9,10,10,29.67,52.3,7,8,745,745,19,730,730,18,45,300,180,25.0000235059312,5.7,2.8,39,525,33.5,,,,,,2,2,41.4525987830458,10,0,,,,,34,357,31.56089791197681,9.4533878990572,18.8374159674997,3.27009404541995
ALB,Albania,Europe & Central Asia,Upper middle income,2016,0,9,7,,0,0,0,7,,23,14,3,6,3,2,5,5,10.3478762659917,5,5,10.3478762659917,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,6,177,499.84347722384,0,.10239346704509,0,111.82,51.86,N/A,0,0,1,1,1,5,22,10.1588287422588,15.5,6,2.5,0,7,0,,6,,,6,27.0794839666944,0,8,6,8,8,9,10,10,29.67,52.3,,,,,,,,,45,300,180,25.0000235059312,5.7,2.4,,525,33.1,6,2,1.5,1,1.5,2,2,42.3477755848406,10,0,9,37.0238095238096,18,14.7142857142857,34,357,36.91900027485928,14.0686568344645,18.8374159674997,4.01292747289513
ALB,Albania,Europe & Central Asia,Upper middle income,2017,0,9,7,,0,0,0,7,,23,14,3,6,3,2,5,5,12.477097665074,5,5,12.477097665074,19,324,6.90197606929833,13,2,1,2,3,2,3,6,134,515.5494022336439,0,.09580121035061,0,121.95,49.09,N/A,0,0,1,1,1,5,19,9.94369080469485,15.5,6,2.5,0,7,0,,6,,,6,38.869829113591,0,8,6,8,9,10,10,10,54.67,77.3,,,,,,,,,45,300,180,25.0000235059312,5.7,2.5,,525,33.2,6,2,1.5,1,1.5,2,2,42.3143982808988,10,0,9,37.0238095238095,18,14.7142857142857,34,255,36.91900027485928,14.0686568344645,18.8374159674997,4.01292747289513
ALB,Albania,Europe & Central Asia,Upper middle income,2018,0,9,7,,0,0,0,7,,23,14,3,6,3,2,5,5,11.983343955683,5,5,11.983343955683,19,324,6.87617554169623,13,2,1,2,3,2,3,6,71,513.0353374858061,3,.09118301313409,0,87.18000000000001,45.9,5,0,0,1,1,1,5,19,9.640417089603581,16.5,6,2.5,0,8,0,,8,,,6,51.5717305062561,0,8,6,8,9,10,10,10,54.67,77.3,,,,,,,,,45,300,180,25.0000235059312,5.7,2.4,,525,33.1,6,2,1.5,1,1.5,2,2,41.5833742415793,10,0,9,37.0238095238095,18,14.7142857142857,35,255,37.26038609392011,14.0084122781597,18.8374159674997,4.41455784826076
ALB,Albania,Europe & Central Asia,Upper middle income,2019,0,9,7,,0,0,0,7,,23,14,3,6,3,2,5,4.5,11.2846974485377,5,4.5,11.2846974485377,19,324,6.8396685764463,13,2,1,2,3,2,3,6,71,504.722264887656,3,.08728118840929,0,77.28,48.59,5,0,0,1,1,1,5,19,9.21129399279323,16.5,6,2.5,0,8,0,,8,,,6,57.3605557315836,0,8,6,8,9,10,10,10,54.67,77.3,,,,,,,,,45,300,180,25.0000235059312,5.7,12,,525,42.7,7.5,3.5,1.5,1,1.5,2,2,43.9718748284178,10,0,9,37.0238095238095,18,14.7142857142857,35,252,37.26038609392011,14.0084122781597,18.8374159674997,4.41455784826076
ALB,Albania,Europe & Central Asia,Upper middle income,2020,0,9,7,,0,0,0,7,,23,14,3,6,3,2,5,4.5,10.8282526648415,5,4.5,10.8282526648415,19,324,6.81581760797285,13,2,1,2,3,2,3,6,71,448.642013233472,5,.09421968209207,0,33.46,22,5,1,1,1,1,1,5,19,8.93164093095807,16.5,6,2.5,0,8,0,,8,,,6,56.2341353787724,0,8,6,8,9,10,10,10,54.67,77.3,,,,,,,,,45,300,180,25.0000235059312,5.7,12,,525,42.7,7.5,3.5,1.5,1,1.5,2,2,44.556550482968,10,0,9,37.0238095238095,18,14.7142857142857,35,252,36.59966228994617,14.125010596508,18.8374159674997,3.63723572593852
ARE,United Arab Emirates,Middle East & North Africa,High income,2004,240.090512758094,,,,,,,,,,8,2,4,0,2,10,19,18.8293283712574,11,20,18.8293283712574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,537,20.4,,,,,,3.16666666666667,3.16666666666667,26.7377075313968,20,0,,,,,,,,,,
ARE,United Arab Emirates,Middle East & North Africa,High income,2005,223.520840727157,,,,,,,,,,8,2,4,0,2,10,19,17.5298359752747,11,20,17.5298359752747,,,,,,,,,,,,,,,,,,,,,,,,,2,10,2.30972537830093,,,,,,,4,,2,0,,1.8,0,,,,,,,,,,,,,,,,,,,,,,,,50,537,20.4,,,,,,3.16666666666667,3.16666666666667,26.7357485928029,20,0,,,,,,,,,,
ARE,United Arab Emirates,Middle East & North Africa,High income,2006,201.181077389846,4,6,2,,,,,12,,8,2,4,0,2,10,19,15.7778186432195,11,20,15.7778186432195,18,83,2.11467321411221,,,,,,,,,,,,,,,,,,,,,,2,10,2.2787699129032,,,,,,,4,,2,0,,1.5,0,,,,,,,,,,4,7,462,918.682664736505,9,462,918.682664736505,9,,,,,,,50,537,20.4,,,,,,3.16666666666667,3.16666666666667,29.3727543717566,20,0,,,,,14,12,14.37525219442538,0,14.0998622511225,.27538994330288
ARE,United Arab Emirates,Middle East & North Africa,High income,2007,181.147831044325,4,6,2,,,,,12,,8,2,4,0,2,10,19,12.9990399079876,11,20,12.9990399079876,18,83,2.10325426369527,,,,,,,,,,,,,,,,,,,,,,2,10,2.25101051121709,,,,,,,4,,2,0,,1.7,0,,,,,,,,,,4,7,462,788.3945590536541,9,462,788.3945590536541,9,,,,,,,50,537,20.4,,,,,,3.16666666666667,3.16666666666667,27.2937236231254,20,0,,,,,14,12,14.37525219442538,0,14.0998622511225,.27538994330288
ARE,United Arab Emirates,Middle East & North Africa,High income,2008,167.906433304947,4,6,2,,,,,12,,8,2,4,0,2,9,18,13.8616686536347,10,19,13.8616686536347,18,83,2.09570666698382,,,,,,,,,,,,,,,,,,,,,,2,10,2.07352747650089,,,,,,,4,,2,0,,1.4,0,,,,,,,,,,4,7,462,704.646395626922,9,462,704.646395626922,9,,,,,,,50,537,20.4,,,,,,3.16666666666667,3.16666666666667,26.7142127267417,20,0,,,,,14,12,14.37525219442538,0,14.0998622511225,.27538994330288
ARE,United Arab Emirates,Middle East & North Africa,High income,2009,165.66542746204,4,6,2,,,,,12,,8,2,4,0,2,9,18,11.641635686551,10,19,11.641635686551,18,83,2.09442929365336,,,,,,,,,,,,,,,,,,,,,,2,10,2.22955706065323,,,,,,,4,,5,5,,6.5,7.7,,,,,,,,,,4,7,618,837.0195602532191,9,587,795.033142182264,9,,,,,,,49,537,20.4,,,,,,3.16666666666667,3.16666666666667,26.8555902797166,20,0,,,,,14,12,14.37525219442538,0,14.0998622511225,.27538994330288
ARE,United Arab Emirates,Middle East & North Africa,High income,2010,0,4,6,2,,,,,12,,8,2,4,0,2,8,15,11.094529792627,9,16,11.094529792627,14,48.5,2.0906584947698,,,,,,,,4,55,17.2568559001025,,,,,,,,,,,,2,10,2.0321811148101,,,,,,,4,,5,5,,7.3,12.6,,,,,,,,,,3,5,593,677.582641086875,8,579,661.5857490544689,9,,,,,,,49,537,20.4,,,,,,3.16666666666667,3.16666666666667,26.8555902797166,20,0,,,,,14,12,14.13876712718834,0,14.0998622511225,.03890487606584
ARE,United Arab Emirates,Middle East & North Africa,High income,2011,0,4,6,2,,,,,12,,8,2,4,0,2,8,15,12.649680993707,9,16,12.649680993707,14,48.5,2.11806862506355,,,,,,,,4,55,22.1039235214335,,,,,,,,,,,,2,10,2.29137403378256,,,,,,,4,,5,5,,8.4,17.7,,,,,,,,,,3,5,521,701.6504272525871,7,542,729.931922400964,7,,,,,,,49,537,20.4,,,,,,3.16666666666667,3.16666666666667,28.4947862596842,20,0,,,,,14,12,14.13876712718834,0,14.0998622511225,.03890487606584
ARE,United Arab Emirates,Middle East & North Africa,High income,2012,0,4,6,2,,,,,12,,8,2,4,0,2,7,13,13.4266920111126,8,14,13.4266920111126,13,47.5,2.17253414290717,,,,,,,,4,55,22.066439330515,,,,,,,,,,,,2,10,2.29083344965746,,,,,,,4,,5,5,,8.96087678731236,29.2031170025188,,,,,,,,,,3,5,630,764.724589901266,7,635,770.7938326782599,7,37,330,170,9.99996152734276,9.4,7.74978766933533,49,537,20.4,,,,,,3.16666666666667,3.16666666666667,28.2406685905576,20,0,,,,,14,12,14.13876712718834,0,14.0998622511225,.03890487606584
ARE,United Arab Emirates,Middle East & North Africa,High income,2013,0,4,6,2,,,,,12,,8,2,4,0,2,6,8,10.989515557328,7,9,10.989515557328,12,46.5,2.14972109485288,,,,,,,,4,40,19.321504752931,,,,,,,,,,,,2,10,2.25148371948196,,,,,,,4,,5,5,,5.9450944178,31.7,,,,,,,,,,3,5,630,654.992550759324,7,590,613.405722139684,7,34,346,144,10,9.4,1,49,524,20.4,,,,,,3.16666666666667,3.16666666666667,29.5418792516155,20,0,,,,,4,12,14.90350674067668,0,14.0998622511225,.80364448955418
ARE,United Arab Emirates,Middle East & North Africa,High income,2014,0,6,7,3,4,3,4,3,16,27,8,2,4,0,2,6,8,11.4465220343143,7,9,11.4465220343143,11,46.5,2.19565169698252,,,,,,,,3,35,24.7744072585583,,,,,,,,,,,,2,6,.41536301137219,,,,,,,4,2,,5,6,5.793420271636,26.981352090034,,,,,,,,,,3,5,655,645.5173501266401,7,615,606.0964432486769,7,34,346,144,10,9.4,1,49,524,20.4,,,,,,3.16666666666667,3.16666666666667,29.5418792516156,20,0,,,,,4,12,14.82417908370368,0,14.0998622511225,.72431683258118
ARE,United Arab Emirates,Middle East & North Africa,High income,2015,0,10,9,,4,3,4,4,,34,8,2,4,0,2,6,8,11.3174894743086,7,9,11.3174894743086,11,46.5,2.18925481407864,12,2,1,2,3,2,2,3,35,24.1862285671052,7,.10633575368683,3,.09,.17,5,1,1,1,0,1,2,2,.18271744492417,,,,,,,,2,,,7,6.764269394293,28.269522756403,6,6.22222222222222,12,27,54,140,283.333333333333,461.666666666667,677.7777777777781,3,5,665,665,7,625,625,7,34,346,144,10,9.4,1,49,524,20.4,,,,,,3.16666666666667,3.16666666666667,28.5801604731767,20,0,,,,,4,12,14.82417908370368,0,14.0998622511225,.72431683258118
ARE,United Arab Emirates,Middle East & North Africa,High income,2016,0,10,9,,4,3,6,4,,36,8,2,4,0,2,6,8,11.2315052139184,7,9,11.2315052139184,10,46.5,2.1849920819026,12,2,1,2,3,2,2,3,32,23.5445877256221,7,.11702072490245,3,.83,.14,5,1,1,1,0,1,2,1.5,.17860195895678,19.5,8,2,4,5.5,0,,2,,,7,7.71311170880347,38.3691209740878,6,6.22222222222222,12,27,54,140,283.333333333333,461.666666666667,677.7777777777781,,,,,,,,,21,330,144,10,9.4,1,,495,20.4,14,5,4,3,2,3.16666666666667,3.16666666666667,29.0121180044718,20,0,No VAT,No VAT,No corporate income tax,No corporate income tax,4,12,15.87991232545145,0,14.0998622511225,1.78005007432895
ARE,United Arab Emirates,Middle East & North Africa,High income,2017,0,10,9,,5,4,7,4,,39,8,2,4,0,2,4,8,13.0427656362108,5,9,13.0427656362108,14,52,2.19437748540297,13,2,1,3,3,2,2,3,28,24.7391007760312,8,.12208101090748,3,.33,.27,5,1,1,1,1,1,2,1.5,.18766316543398,20.5,8,3,4,5.5,0,,2,,,7,8.92314414714347,53.7507720356628,7,6.22222222222222,12,27,54,140,283.333333333333,461.666666666667,677.7777777777769,,,,,,,,,21,280,144,10,9.4,1.59,,445,21,14,5,4,3,2,3.16666666666667,3.16666666666667,29.0121180044718,20,0,No VAT,No VAT,No corporate income tax,No corporate income tax,4,12,15.87991232545145,0,14.0998622511225,1.78005007432895
ARE,United Arab Emirates,Middle East & North Africa,High income,2018,0,10,9,,5,4,7,4,,39,11,2,6,2,1,4,8,13.4490264235623,5,9,13.4490264235623,14,50.5,2.17985046271434,15,2,1,3,3,2,4,2,10,25.177258140832,8,.12286436888657,3,.28,.26,5,1,1,1,1,1,2,1.5,.20141806512666,20.5,8,3,4,5.5,0,,2,,,8,8.84010657404499,54.4795470220901,7,6.22222222222222,12,27,54,140,283.333333333333,461.666666666667,677.7777777777769,,,,,,,,,21,280,144,10,9.4,1.59,,445,21,14,5,4,3,2,3.16666666666667,3.16666666666667,28.665871574611,20,0,No VAT,No VAT,No corporate income tax,No corporate income tax,4,12,15.87991232545145,0,14.0998622511225,1.78005007432895
ARE,United Arab Emirates,Middle East & North Africa,High income,2019,0,10,9,,5,4,7,4,,39,11,2,6,2,1,2,3.5,22.8090295796754,3,4.5,22.8090295796754,14,50.5,2.16606487414859,15,2,1,3,3,2,4,2,10,0,8,.10966332951383,3,.26,.25,5,1,1,1,1,1,2,1.5,.18597927438291,20.5,8,3,4,5.5,0,,6,,,8,10.8301270557406,53.6009268738318,7,6.22222222222222,12,27,54,140,283.333333333333,461.666666666667,677.7777777777769,,,,,,,,,21,280,144,10,9.4,1.59,,445,21,14,5,4,3,2,3.16666666666667,3.16666666666667,28.4097472937478,20,0,No VAT,No VAT,No corporate income tax,No corporate income tax,4,12,15.87991232545145,0,14.0998622511225,1.78005007432895
ARE,United Arab Emirates,Middle East & North Africa,High income,2020,0,10,10,,5,4,7,4,,40,11,2,6,2,1,2,3.5,17.2282573940494,3,4.5,17.2282573940494,11,47.5,2.15754848813059,15,2,1,3,3,2,4,2,7,0,8,.10903794869439,3,.25,.24,5,1,1,1,1,1,2,1.5,.17644155341382,21,8,2.5,4,6.5,0,,6,,,8,11.9554302669099,51.3446020553431,7,4.5,12,27,54,140,283.333333333333,461.666666666667,553.3333333333329,,,,,,,,,21,280,144,10,9.4,1.59,,445,21,14,5,4,3,2,3.16666666666667,3.16666666666667,27.6592167408675,20,0,28,20.8095238095238,No corporate income tax,No corporate income tax,5,116,15.87991232545145,0,14.0998622511225,1.78005007432895
ARG,Argentina,Latin America & Caribbean,Upper middle income,2004,9.34820797779307,,,,,,,,,,9.5,2.5,4,2,1,13,65.5,13.4988123199332,13,65.5,13.4988123199332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,590,16.5,,,,,,2.41666666666667,2.41666666666667,22.9853754595631,16.5,0,,,,,,,,,,
ARG,Argentina,Latin America & Caribbean,Upper middle income,2005,8.11467434342604,,,,,,,,,,9.5,2.5,4,2,1,13,29.5,17.2572074370194,13,29.5,17.2572074370194,,,,,,,,,,,,,,,,,,,,,,,,,5,51,8.01513378606322,,,,,,,4,,6,6,,20.1,73.3,,,,,,,,,,,,,,,,,,,,,,,,36,590,16.5,,,,,,2.41666666666667,2.41666666666667,27.119469921489,16.5,0,,,,,,,,,,
ARG,Argentina,Latin America & Caribbean,Upper middle income,2006,21.8346859228962,7,2,6,,,,,15,,9.5,2.5,4,2,1,13,29.5,15.8956513518684,13,29.5,15.8956513518684,22,365,1.81270406284329,,,,,,,,,,,,,,,,,,,,,,5,51,8.002577923702329,,,,,,,4,,6,6,,22.1,95,,,,,,,,,,6,6,1325,5103.318119668,16,1825,7029.098542184221,20,,,,,,,36,590,16.5,,,,,,2.41666666666667,2.41666666666667,35.3447171963434,16.5,0,,,,,62,453,107.3032918822569,3.20553732152577,29.3824894908289,74.7152650699022
ARG,Argentina,Latin America & Caribbean,Upper middle income,2007,18.8285375991416,7,2,6,,,,,15,,9.5,2.5,4,2,1,13,29.5,15.4017437560978,13,29.5,15.4017437560978,22,365,1.54532966203417,,,,,,,,,,,,,,,,,,,,,,5,51,7.82877860131481,,,,,,,4,,6,6,,25.4,100,,,,,,,,,,6,6,1325,4613.36518006051,16,1825,6354.257700838069,20,,,,,,,36,590,16.5,,,,,,2.41666666666667,2.41666666666667,34.7529890428412,16.5,0,,,,,19,453,107.3117623218928,3.21400776116171,29.3824894908289,74.7152650699022
ARG,Argentina,Latin America & Caribbean,Upper middle income,2008,15.8784800864806,7,2,6,,,,,15,,9.5,2.5,4,2,1,13,29.5,13.6237359142003,13,29.5,13.6237359142003,22,365,1.31533492795616,,,,,,,,,,,,,,,,,,,,,,5,51,6.97299203916522,,,,,,,4,,6,6,,25.5,100,,,,,,,,,,6,6,1325,4001.7396241687,16,1825,5511.8300483833,20,,,,,,,36,590,16.5,,,,,,2.41666666666667,2.41666666666667,33.1868707168394,16.5,0,,,,,19,453,107.3117623218928,3.21400776116171,29.3824894908289,74.7152650699022
ARG,Argentina,Latin America & Caribbean,Upper middle income,2009,12.4031841808255,7,2,6,,,,,15,,9.5,2.5,4,2,1,14,30,12.8000860746119,14,30,12.8000860746119,22,365,1.05739884591991,,,,,,,,,,,,,,,,,,,,,,5,51,6.97986686750739,,,,,,,4,,6,6,,31.2,100,,,,,,,,,,6,6,1480,3799.67497374887,13,1810,4646.899798976659,18,,,,,,,36,590,16.5,,,,,,2.41666666666667,2.41666666666667,29.2409641406297,16.5,0,,,,,9,453,107.3274931383596,3.20553732152577,29.3824894908289,74.7394663260049
ARG,Argentina,Latin America & Caribbean,Upper middle income,2010,9.815001780269981,7,2,6,,,,,15,,9.5,2.5,4,2,1,14,25,16.1236923245563,14,25,16.1236923245563,22,365,.85449436529034,,,,,,,,6,91,45.6868702868006,,,,,,,,,,,,6,51,6.98863184700712,,,,,,,4,,6,6,,34.3,100,,,,,,,,,,6,6,1480,3134.69000457495,13,1810,3833.64115424369,16,,,,,,,36,590,16.5,,,,,,2.41666666666667,2.41666666666667,29.2409641406297,16.5,0,,,,,9,453,107.3274931383596,3.20553732152577,29.3824894908289,74.7394663260049
ARG,Argentina,Latin America & Caribbean,Upper middle income,2011,9.0608146328786,7,2,6,,,,,15,,9.5,2.5,4,2,1,14,24.5,20.7130222507605,14,24.5,20.7130222507605,22,365,4.71947479961934,,,,,,,,6,91,46.3188844032754,,,,,,,,,,,,6,51,6.99051996303826,,,,,,,4,,6,6,,30.8,100,,,,,,,,,,6,6,1480,2852.71509086283,13,1810,3488.79345571738,16,,,,,,,36,590,16.5,,,,,,2.41666666666667,2.41666666666667,31.80907906703,16.5,0,,,,,9,453,107.3706507822878,3.18229859017983,29.3824894908289,74.805862701279
ARG,Argentina,Latin America & Caribbean,Upper middle income,2012,7.34584879626917,7,2,6,,,,,15,,9.5,2.5,4,2,1,14,24.5,17.6741122038236,14,24.5,17.6741122038236,22,365,3.85187739039126,,,,,,,,6,91,37.551979046528,,,,,,,,,,,,7,51.5,6.98193975056618,,,,,,,4,,6,6,,35.9257507374641,100,,,,,,,,,,6,6,1480,2427.55869607293,13,1810,2968.83867560271,16,150,320,120,10.999673987572,4.50006697261,1.000504606055,36,590,16.5,,,,,,2.41666666666667,2.41666666666667,31.9612126267079,16.5,0,,,,,9,415,107.4298431064666,3.15042580023736,29.3824894908289,74.8969278154004
ARG,Argentina,Latin America & Caribbean,Upper middle income,2013,5.67000910303824,7,2,6,,,,,15,,9.5,2.5,4,2,1,14,24.5,15.3657246692336,14,24.5,15.3657246692336,22,365,2.99804579672423,,,,,,,,6,91,32.0468914503722,,,,,,,,,,,,7,51.5,6.97964280759071,,,,,,,4,,6,6,,37.048297663,100,,,,,,,,,,6,9,1650,2309.12299508647,13,2260,3162.79876902752,30,150,320,365,13,4.5,1,36,835,18.5,,,,,,2.41666666666667,2.41666666666667,30.1196431723084,16.5,0,,,,,9,405,107.5342903678825,3.09418496716728,29.3824894908289,75.05761590988639
ARG,Argentina,Latin America & Caribbean,Upper middle income,2014,5.67000910303824,7,2,6,5,6,5,6,15,31,9.5,2.5,4,2,1,14,24.5,23.2356973042507,14,24.5,23.2356973042507,22,365,4.22163662610206,,,,,,,,6,91,37.2519598069612,,,,,,,,,,,,7,51.5,6.58944058332076,,,,,,,4,2,,6,8,41.879748669343,100,,,,,,,,,,6,8,1650,1955.97051107731,12,2260,2679.08688183923,30,90,540,365,14.9994420811774,4.49971922417115,1.00018960577595,36,995,20.5,,,,,,2.41666666666667,2.41666666666667,30.13666360841,16.5,0,,,,,9,405,119.3785762756778,0,29.3442086809212,90.0343675947566
ARG,Argentina,Latin America & Caribbean,Upper middle income,2015,4.00216261971999,7,2,,5,6,5,6,,31,9.5,2.5,4,2,1,14,24.5,17.7103700247849,14,24.5,17.7103700247849,22,366.5,3.7231284908112,11,2,1,2,3,1,2,6,92,41.87862965275,5,.09402337183477,0,3.99,14.87,3,1,1,1,1,1,7,51.5,6.59261502757478,,,,,,,,2,,,8,41.193468207417,100,9,27,336,21,60,60,120,150,1200,6,8,1770,1770,12,2320,2320,30,90,540,365,14.9994420811774,6.5,1.00018960577595,36,995,22.5,,,,,,2.41666666666667,2.41666666666667,28.253666338658,16.5,0,,,,,9,405,137.3893615129923,0,29.3442086809212,108.045152832071
ARG,Argentina,Latin America & Caribbean,Upper middle income,2016,2.33316392780508,7,2,,5,6,5,6,,31,9.5,2.5,4,2,1,14,24.5,11.402638747969,14,24.5,11.402638747969,22,366,2.79891992372802,11,2,1,2,3,1,2,6,92,24.8808601261134,5,.07015337855092,0,3.99,14.87,3,1,1,1,1,1,7,51.5,6.59210894256903,13,5,2,2,4,0,,2,,,8,42.5610944876593,100,9,27,336,21,60,60,120,150,1200,,,,,,,,,90,540,365,14.9994420811774,6.5,1.00018960577595,,995,22.5,11.5,4.5,4,1,2,2.41666666666667,2.41666666666667,24.6218926169773,16.5,0,No VAT refund per case study scenario,No VAT refund per case study scenario,6,0,9,405,137.5684928972931,0,29.3442086809212,108.224284216372
ARG,Argentina,Latin America & Caribbean,Upper middle income,2017,0,7,2,,5,6,5,6,,31,9.5,2.5,4,2,1,14,24.5,10.7636097154885,14,24.5,10.7636097154885,21,365,2.98356581419722,11,2,1,2,3,1,2,6,92,32.2127892438472,5,.08829374355123,0,4.02,15.6,3,1,1,1,1,1,7,51.5,6.58472421109324,13,5,2,2,4,0,,2,,,8,41.6442825285963,100,9,27,192,21,60,60,120,150,1200,,,,,,,,,90,540,365,14.9994420811774,6.5,1.00018960577595,,995,22.5,11.5,4.5,4,1,2,2.41666666666667,2.41666666666667,24.1926184586906,16.5,0,No VAT refund per case study scenario,No VAT refund per case study scenario,6,0,9,359,106.0371703427542,3.9003265191595,29.3442086809212,72.7926351426735
ARG,Argentina,Latin America & Caribbean,Upper middle income,2018,0,7,2,,5,6,5,6,,31,9.5,2.5,4,2,1,14,24.5,10.3779255788437,14,24.5,10.3779255788437,21,365,3.15703466746756,11,2,1,2,3,1,2,6,92,24.5477863610405,5,.10595708572603,0,4.54,16.18,3,1,1,1,1,1,7,51.5,6.57647833683257,13.5,5,2.5,2,4,0,,2,,,8,44.7873025401974,79.9670878314225,9,27,192,21,60,60,120,150,1200,,,,,,,,,90,540,365,14.9994420811774,6.5,1.00018960577595,,995,22.5,11.5,4.5,4,1,2,2.41666666666667,2.41666666666667,21.4737760971413,16.5,0,No VAT refund per case study scenario,No VAT refund per case study scenario,6,0,9,311.5,106.0371703427542,3.9003265191595,29.3442086809212,72.7926351426735
ARG,Argentina,Latin America & Caribbean,Upper middle income,2019,0,7,2,,5,6,5,6,,31,9.5,2.5,4,2,1,11,11,5.29036209668132,11,11,5.29036209668132,21,365,2.91318521296724,11,2,1,2,3,1,2,6,92,21.0475153549805,5,.15511082136475,0,3.69,13.91,3,1,1,1,1,1,7,51.5,6.58572767901128,13.5,5,2.5,2,4,0,,2,,,8,45.7093775656989,100,9,27,192,21,60,60,120,150,1200,,,,,,,,,90,540,365,14.9994420811774,6.5,1.00018960577595,,995,22.5,11.5,4.5,4,1,2,2.41666666666667,2.41666666666667,21.4708105650104,16.5,0,No VAT refund per case study scenario,No VAT refund per case study scenario,6,0,9,311.5,106.0371703427542,3.9003265191595,29.3442086809212,72.7926351426735
ARG,Argentina,Latin America & Caribbean,Upper middle income,2020,0,7,2,,5,6,5,6,,31,9.5,2.5,4,2,1,12,11.5,5.01009812698988,12,11.5,5.01009812698988,17,318,3.08457624282627,11,2,1,2,3,1,2,6,92,15.512576927885,5,.10844694418935,0,4.51,14.39,3,1,1,1,1,1,7,51.5,6.58583847309865,13.5,5,2.5,2,4,0,,2,,,8,48.0953767131228,100,9,25,166,21,60,60,120,150,1200,,,,,,,,,90,540,365,14.9994420811774,6.5,1.00018960577595,,995,22.5,12.5,4.5,4,2,2,2.41666666666667,2.41666666666667,19.220914428422,16.5,0,No VAT refund per case study scenario,No VAT refund per case study scenario,6,0,9,311.5,106.2707059637291,3.56986765008953,29.9082031709661,72.7926351426735
ARM,Armenia,Europe & Central Asia,Upper middle income,2004,5.44939700663935,,,,,,,,,,6.5,2.5,2,1,1,10,18,8.392071390224601,10,18,8.392071390224601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,327,21,,,,,,1.91666666666667,1.91666666666667,34.4125072219907,11,0,,,,,,,,,,
